subject,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,34,36
p_0,0.85548196,0.86972042,0.95853089,0.77068355,0.78784022,0.81610756,0.92386295,0.77944635,0.81704457,0.96685714,0.86177170,0.86606020,0.90847458,0.87231638,0.91812136,0.91892310,0.51372213,0.84689027,0.85613619,0.95448896,0.69350223,0.82485177,0.92439294,0.91311111,0.73031826,0.79047619,0.90705849,0.89017991,0.93399390,0.55670103
p_1,0.83528110,0.83827520,0.88985535,0.83418070,0.83496028,0.83246406,0.86404893,0.76897282,0.80225194,0.89994706,0.89522510,0.84160650,0.86983155,0.90351594,0.84993052,0.86866192,0.30932203,0.83741786,0.84107454,0.89567729,0.77505400,0.85358220,0.90537550,0.85093050,0.73132780,0.79993065,0.89654241,0.88975155,0.86589047,0.54320000
p_2,0.86915949,0.86794042,0.96546690,0.85631016,0.86094409,0.87703309,0.96167495,0.83711864,0.83122363,0.91349810,0.86101083,0.91329571,0.92395062,0.92095416,0.83478735,0.93662551,0.74477958,0.85119394,0.85792422,0.97269296,0.86424696,0.88159954,0.83807086,0.95321856,0.83431953,0.80838323,0.93518215,0.93657407,0.92590142,0.75995247
p_3,0.86720539,0.85638850,0.95266858,0.81915321,0.84894155,0.81854781,0.93367434,0.83625731,0.87717968,0.95259594,0.91439589,0.92256204,0.93290960,0.91792453,0.88357401,0.92220367,0.67384615,0.87094422,0.87279758,0.94980507,0.87982027,0.85679369,0.86231779,0.93763997,0.81915080,0.87447699,0.94192704,0.92596020,0.94124312,0.77306080
p_4,0.87030011,0.86559696,0.78575479,0.88903790,0.84482759,0.83830571,0.88324202,0.80289514,0.79740169,0.93649194,0.91527559,0.89475792,0.89028261,0.93729236,0.90408884,0.91502095,0.42875000,0.88711566,0.88137094,0.88456797,0.91710370,0.89001570,0.91898117,0.90027199,0.77517527,0.80688970,0.92188174,0.91243159,0.93323420,0.63726462
p_5,0.82631514,0.80863655,0.77648385,0.84105000,0.78521138,0.83587323,0.78033473,0.68591102,0.68355776,0.88428499,0.89924051,0.86549735,0.90979708,0.87643801,0.81871345,0.93470633,0.47358491,0.81445821,0.80922248,0.85048662,0.81752227,0.83858396,0.87148138,0.84661685,0.66347543,0.62730375,0.90443463,0.93336010,0.90009396,0.51976048
p_6,0.83669622,0.85160289,0.91175546,0.83905506,0.82645000,0.74001699,0.79556344,0.65721435,0.56245955,0.92929293,0.91851677,0.83934558,0.87793688,0.87816271,0.89980507,0.82838513,0.25586854,0.82762818,0.84660065,0.95330739,0.83924191,0.88277016,0.86442446,0.87139987,0.71714520,0.78342876,0.92303339,0.84357762,0.91389291,0.65056526
p_7,0.84257076,0.80360438,0.94342395,0.86094585,0.80604351,0.86366831,0.97370441,0.86352855,0.85691383,0.92884615,0.90873128,0.89885677,0.93568499,0.94441913,0.84663537,0.93405528,0.77827476,0.84370963,0.81032086,0.93555360,0.88641824,0.83805622,0.90080351,0.96969101,0.87643359,0.85770286,0.92212648,0.94293357,0.91927512,0.78935185
p_8,0.87587580,0.89932636,0.94808869,0.85042493,0.86942642,0.90845573,0.97031963,0.85161983,0.81069787,0.93367827,0.75439189,0.89132300,0.85819262,0.91152815,0.86983021,0.93919921,0.65630713,0.87036411,0.89783311,0.96733554,0.87127855,0.87890241,0.94180351,0.95638629,0.82552735,0.77655523,0.92387276,0.86503067,0.95979740,0.65537730
p_9,0.87618162,0.86743533,0.78383415,0.85242631,0.85618934,0.82833375,0.88834442,0.83678478,0.80470671,0.87671233,0.87663960,0.90010342,0.91043466,0.92837246,0.87505499,0.94454573,0.36581709,0.87483079,0.87151975,0.86805880,0.89660726,0.88422100,0.88646637,0.91728825,0.83629403,0.81396957,0.92005205,0.92092840,0.93481213,0.52846300
p_10,0.86969635,0.87564488,0.96208330,0.85897436,0.85322823,0.88236892,0.94112447,0.78274130,0.81567714,0.91523605,0.88075792,0.88709848,0.91578125,0.92144374,0.84274953,0.94526962,0.52021858,0.86846702,0.86792090,0.93777001,0.85772187,0.85600412,0.92786207,0.92661064,0.83202375,0.76594120,0.92823259,0.93515076,0.94566455,0.62160000
p_11,0.84733701,0.82332467,0.96217232,0.84158617,0.85005294,0.88094913,0.94366197,0.81693049,0.79317111,0.93069307,0.93874386,0.89564808,0.89052384,0.88698200,0.91072125,0.93933589,0.63463282,0.82595211,0.81186354,0.96809167,0.92085344,0.88225632,0.92169501,0.96659243,0.80875174,0.67496229,0.91167600,0.92569531,0.93270440,0.69549150
p_12,0.85445532,0.83570199,0.90583355,0.87813678,0.83840456,0.91014904,0.93188608,0.76758242,0.65993538,0.97993706,0.92878942,0.84194801,0.95096402,0.91569651,0.91775093,0.92896958,0.65976331,0.87639241,0.86321078,0.94508290,0.89894655,0.87238537,0.89040060,0.92808349,0.81018434,0.70504732,0.94805385,0.92589704,0.91677610,0.83080974
p_13,0.85660904,0.87659140,0.95774648,0.85736926,0.85898691,0.88845727,0.96248406,0.78292276,0.76663961,0.83205619,0.71040000,0.90487303,0.92544732,0.92619767,0.82840549,0.94246668,0.76399655,0.85920261,0.87639327,0.95288084,0.86916240,0.87917951,0.90458015,0.94705153,0.81396206,0.82010371,0.90969305,0.92297650,0.93260622,0.72011453
p_14,0.81033044,0.83293108,0.95613007,0.83985860,0.77321157,0.84770153,0.90223249,0.69236458,0.80197643,0.90936298,0.93890020,0.86678270,0.91391029,0.88357401,0.84341373,0.91406625,0.67767159,0.79121211,0.81183741,0.96304665,0.81704466,0.81070080,0.89697898,0.87428466,0.72500000,0.82591241,0.89337265,0.89776952,0.93594813,0.69535045
p_15,0.87982990,0.89172497,0.96676982,0.86000676,0.84884510,0.90459802,0.94279934,0.79882916,0.76283525,0.95719178,0.93850589,0.89708866,0.91284333,0.91731741,0.90049942,0.93304402,0.74254967,0.87729380,0.89367259,0.95908167,0.92402612,0.85851002,0.87313120,0.89798227,0.80329068,0.84062381,0.94144716,0.93786321,0.95530903,0.75786594
p_16,0.85363142,0.86533854,0.96680360,0.86452398,0.88684114,0.85068975,0.89551239,0.78839590,0.78393250,0.95812006,0.91382406,0.86811459,0.92360208,0.91114837,0.90658277,0.93321475,0.74430823,0.86151046,0.87688008,0.94774447,0.86421601,0.87485621,0.82036011,0.90840336,0.76990702,0.82613552,0.87424267,0.94618644,0.90704088,0.60143198
p_17,0.86723347,0.87882938,0.97254857,0.81897754,0.81447357,0.89728899,0.95317344,0.87723627,0.80952381,0.94531250,0.89230282,0.91864022,0.93042249,0.92035742,0.93113057,0.96271897,0.78528347,0.85479050,0.86505620,0.97629756,0.86831886,0.83470146,0.93867388,0.94569918,0.77346278,0.83643251,0.94708680,0.92849120,0.95851430,0.71505088
p_18,0.83893794,0.85775290,0.94897873,0.80905641,0.82282924,0.86894549,0.90758886,0.71793579,0.68308875,0.88477366,0.94000531,0.84089094,0.90004516,0.81955193,0.81169167,0.91977203,0.51453175,0.83874315,0.86772433,0.92543205,0.82233397,0.86280315,0.84584450,0.83058010,0.67163673,0.62189731,0.85934923,0.82112505,0.83394998,0.52763295
p_19,0.87532790,0.88389195,0.97611068,0.87194323,0.85538807,0.87706034,0.96499617,0.82544549,0.79594657,0.96015740,0.93427599,0.89674141,0.94155063,0.91143594,0.91918208,0.95928366,0.68227732,0.85316707,0.87211372,0.96321860,0.89664897,0.88911988,0.92429792,0.91194233,0.76926124,0.77180298,0.93299492,0.89543321,0.95042706,0.67662566
p_20,0.83286467,0.84618668,0.95381809,0.68831823,0.73893703,0.85149883,0.90133060,0.78734046,0.78230797,0.93953688,0.83333333,0.88967312,0.88422794,0.88071066,0.92007105,0.91487730,0.59347181,0.81683720,0.83876081,0.97254295,0.78368072,0.83163491,0.86129556,0.89227484,0.70551024,0.76259993,0.88538933,0.85534336,0.91840519,0.71114772
p_21,0.85058997,0.86218932,0.97564116,0.81502652,0.81210509,0.90098738,0.96334311,0.84902488,0.75411151,0.96418129,0.88422972,0.85520850,0.90405384,0.86395512,0.82571685,0.96321876,0.67472947,0.84315705,0.85430891,0.98368577,0.81653841,0.85269982,0.91856869,0.95888815,0.86848223,0.82287188,0.95180723,0.90155229,0.96163346,0.70040486
p_22,0.83926273,0.81415367,0.97677551,0.71973736,0.83412183,0.79257398,0.85946328,0.73354466,0.82590790,0.96313189,0.91505508,0.81744979,0.93652888,0.87445022,0.89564732,0.89844237,0.67655367,0.82715297,0.80134768,0.96199057,0.76786715,0.86805272,0.87200709,0.89823009,0.78285300,0.84360527,0.90919794,0.87485195,0.90203582,0.69625935
p_23,0.87322508,0.88491666,0.95066586,0.85716769,0.85281349,0.90067530,0.96520913,0.84457181,0.82282398,0.96685083,0.93358025,0.86156197,0.90839456,0.88728584,0.90237980,0.92682529,0.73506494,0.87308760,0.88725623,0.96673048,0.90119143,0.87177072,0.92567568,0.95714787,0.78503542,0.73866348,0.93922994,0.94235589,0.93463612,0.74261084
p_24,0.87681841,0.87629505,0.94037998,0.85572922,0.86747642,0.83135968,0.95808157,0.83618844,0.83577832,0.94461404,0.88802011,0.89781359,0.94424613,0.91221034,0.90659118,0.94313170,0.72329247,0.86226535,0.87809693,0.93372483,0.90149633,0.89321698,0.91952125,0.94253566,0.79532591,0.79313099,0.94002545,0.91670399,0.95338710,0.58961474
p_25,0.86776426,0.85336851,0.97734328,0.84263327,0.85892636,0.89539623,0.94818841,0.84590499,0.81154897,0.91837809,0.91390523,0.91053849,0.92369553,0.93265086,0.77635783,0.95009400,0.67415730,0.85747564,0.84933392,0.95671531,0.87421235,0.84168701,0.91019787,0.92646288,0.80440967,0.81905126,0.90055150,0.92220200,0.91836735,0.55614689
p_26,0.86965965,0.83297067,0.93843786,0.82950535,0.85145862,0.87029996,0.96634615,0.85335628,0.86424100,0.92777778,0.94927374,0.88395395,0.88551327,0.89409190,0.89906908,0.93328125,0.77464789,0.86575701,0.85158316,0.95801428,0.90495802,0.89674051,0.95473191,0.95203980,0.82110638,0.76474846,0.91284968,0.88297872,0.91688716,0.75216522
p_27,0.86162791,0.85991735,0.97118282,0.84117713,0.82380045,0.89994157,0.95561450,0.76426922,0.78673351,0.96212848,0.88465267,0.86514694,0.94402157,0.87413442,0.90013198,0.94383539,0.74768180,0.84432451,0.84327858,0.96108973,0.84819277,0.85742198,0.93157030,0.95575843,0.74153360,0.77063107,0.96059826,0.94011742,0.96312612,0.80937638
p_28,0.85048822,0.82310598,0.96560477,0.84455933,0.82464256,0.90900071,0.93904830,0.79335288,0.83742331,0.94812680,0.89867206,0.90693699,0.94061538,0.90383767,0.92216421,0.91803279,0.78779841,0.84577614,0.82092159,0.93797370,0.83316492,0.87126120,0.86851747,0.92953421,0.83453237,0.85753106,0.93101334,0.93942094,0.93657305,0.67043847
p_29,0.88318580,0.89696209,0.95932203,0.85609195,0.86763728,0.86544218,0.96379342,0.80865972,0.80403135,0.92422503,0.89439585,0.88477862,0.92930112,0.92772146,0.88476190,0.94300435,0.58125741,0.87905532,0.88866858,0.94802704,0.83166581,0.88158639,0.93370618,0.95773599,0.78471974,0.82203697,0.94244490,0.93319328,0.94876601,0.68755440
p_30,0.87951713,0.88421568,0.94769285,0.79464107,0.85319152,0.87652439,0.92432021,0.83630137,0.78771170,0.93536521,0.75257732,0.92901911,0.91379595,0.89895013,0.91880342,0.93546822,0.62242563,0.86612171,0.88327235,0.93020800,0.86898955,0.86800080,0.89417243,0.89637002,0.80172724,0.78735178,0.92704542,0.95315857,0.93458401,0.54788877
p_31,0.84298865,0.80287000,0.98266547,0.83920076,0.81699527,0.91746375,0.97187238,0.82782545,0.82147265,0.96585191,0.94710433,0.85973973,0.93579508,0.95233556,0.90267501,0.94602467,0.78338762,0.81860114,0.79651980,0.97286922,0.87162556,0.82698464,0.90086207,0.95922021,0.83829942,0.86628384,0.93790795,0.94743816,0.94852448,0.69370933
