subject,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,34,36
p_34,0.90254590,0.94714371,0.87543626,0.85672201,0.85559989,0.84195753,0.87123441,0.71757151,0.82708281,0.84050247,0.76756224,0.90670331,0.82027846,0.95720069,0.97595357,0.94607454,0.93459916,0.89625301,0.98697584,0.94799022,0.88820689,0.88983730,0.92772357,0.89568208,0.67821958,0.88960556,0.88407322,0.88629903,0.93602294,0.89061288
p_35,0.90135663,0.94994856,0.79586227,0.85426800,0.98297148,0.84732025,0.79695646,0.79332519,0.76653909,0.83844911,0.84041127,0.92273150,0.82975680,0.89363099,0.96259762,0.92346259,0.70655271,0.89240543,0.96377931,0.81515391,0.82264363,0.99352620,0.94626461,0.78283828,0.70040312,0.82127255,0.84555186,0.80862944,0.90141282,0.83841463
p_36,0.89748678,0.94466686,0.92535767,0.98307590,0.92870613,0.91672059,0.95497954,0.88113764,0.86889029,0.90637523,0.83096162,0.92950618,0.92398403,0.92161929,0.95333067,0.97565294,0.69142857,0.90614782,0.97372480,0.93515619,0.96808268,0.95661949,0.90547264,0.98955001,0.81590494,0.86277603,0.94656223,0.89544236,0.98701299,0.92501123
p_37,0.97016269,0.98325009,0.75293452,0.88436831,0.98558273,0.77880096,0.84128149,0.88534533,0.84750399,0.73787939,0.75383268,0.94077499,0.79577951,0.83500502,0.78576137,0.98952923,0.56586826,0.97031991,0.98386561,0.68920121,0.91843470,0.94153777,0.89397068,0.85854323,0.76561295,0.84352720,0.85117999,0.87187942,0.96228912,0.61904762
p_38,0.94572433,0.95320426,0.91069342,0.92012424,0.92106390,0.84824456,0.99397804,0.88973626,0.91320579,0.85204819,0.91035612,0.92100424,0.91137088,0.89597615,0.91479029,0.99152063,0.90928495,0.94203262,0.96670837,0.93262133,0.99534323,0.96922971,0.90652910,0.98824083,0.84519199,0.82012405,0.94454020,0.90466213,0.99867725,0.88680718
p_39,0.89524703,0.87967344,0.93153349,0.99153482,0.94013976,0.89531150,0.99888981,0.94541813,0.81845091,0.90717300,0.84019478,0.93275888,0.96281646,0.94192430,0.87179487,0.97055032,0.67872045,0.86778493,0.92945664,0.95979539,0.95259064,0.94120264,0.89783753,0.93442162,0.84960182,0.83617747,0.96356759,0.95472115,0.96139990,0.97700000
p_40,0.90407449,0.92491596,0.96866978,0.90072006,0.95482733,0.87571152,0.98224684,0.85073732,0.80152501,0.84544160,0.86547174,0.94056197,0.93915949,0.95899828,0.92536010,0.99848111,0.96045198,0.89478205,0.95877177,0.96466814,0.96668703,0.94795515,0.91635004,0.95486201,0.78916545,0.77782705,0.91637821,0.92647842,0.95223568,0.92408377
p_41,0.98895116,0.98030911,0.74006849,0.85040914,0.99174521,0.92003642,0.73822509,0.73304116,0.75597510,0.66357616,0.74012346,0.92718200,0.85320715,0.89773878,0.94429421,0.94697273,0.75934230,0.96996197,0.99425206,0.82978907,0.83329380,0.98979662,0.95730436,0.79773900,0.74722252,0.82373958,0.91216726,0.90386521,0.93383775,0.82526316
p_42,0.85266196,0.88068382,0.98714540,0.87000666,0.92236807,0.82128608,0.94823657,0.94398712,0.92214821,0.97996661,0.88937409,0.98057595,0.96588508,0.99353961,0.85138731,0.98687758,0.81690141,0.83237759,0.92052573,0.99746496,0.79266620,0.96401525,0.89619528,0.96296296,0.88180390,0.95052680,0.99490662,0.89518414,0.96012483,0.88490879
p_43,0.91279860,0.99580959,0.79100631,0.87671986,0.94854308,0.85481606,0.71056371,0.69774713,0.76240926,0.79232877,0.73607466,0.94622185,0.85209754,0.89920844,0.97053726,0.92819924,0.83490909,0.93104326,0.97251822,0.87304372,0.83666820,0.98961307,0.92630704,0.78813279,0.74836571,0.80000000,0.88268927,0.85236626,0.94240283,0.96594427
p_44,0.92642354,0.93214408,0.82900943,0.91708543,0.93645327,0.89435097,0.91373610,0.84904966,0.73350195,0.90246769,0.83307148,0.93279629,0.86385936,0.94668547,0.96602538,0.96557704,0.89178618,0.91151970,0.93254956,0.87269348,0.98038421,0.96734890,0.89988034,0.87095940,0.76421498,0.80899976,0.88234726,0.89363616,0.94355054,0.86319218
p_45,0.95863734,0.94575427,0.80013523,0.97538163,0.95859193,0.84876465,0.93478502,0.89000456,0.90057977,0.82498966,0.82312139,0.97908691,0.88818138,0.95243653,0.99797325,0.97952276,0.88170055,0.93972488,0.98806693,0.82578397,0.96848491,0.99265543,0.95347594,0.93277311,0.85543885,0.82629839,0.89031784,0.89651639,0.97351849,0.95862069
p_46,0.89868304,0.94560151,0.95798537,0.94546675,0.93449217,0.89241834,0.98225806,0.89724199,0.79576399,0.91396761,0.81002301,0.95002192,0.91005941,0.96580938,0.92338826,0.96606897,0.87693188,0.89824396,0.95138070,0.98041761,0.91064141,0.94401150,0.86337258,0.95239288,0.87029193,0.87082803,0.96586725,0.91343451,0.99634455,0.98054863
p_47,0.93324877,0.95701220,0.86218244,0.99214673,0.91321288,0.90200508,0.96408576,0.81272645,0.84551657,0.74009264,0.81445646,0.94553784,0.90980736,0.99801456,0.90068160,0.99081036,0.90551181,0.92703965,0.98581416,0.87993518,0.94385056,0.96012937,0.87564613,0.96813069,0.78523411,0.85662349,0.90301517,0.88813559,0.99248685,0.78188540
