subject,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,23,25,26,27,28,29,30,31,32,34,36
p_0,0.49908509,0.50092910,0.26159302,0.76155313,0.84565176,0.59114079,0.33470805,0.73588094,0.61148052,0.25800067,0.57470876,0.72351007,0.35792609,0.44923920,0.36375457,0.35934819,1.64879655,0.51998342,0.52896689,0.26019253,0.93149553,0.64052607,0.32858304,0.36847193,0.88668431,0.74066747,0.37237265,0.39159326,0.31942605,2.15333877
p_1,0.59875159,0.70213255,0.48816929,0.58075137,0.57272650,0.53976938,0.45698770,0.76071019,0.64223592,0.45516322,0.49291855,0.66521934,0.46540731,0.40850645,0.56509369,0.47366606,2.82451734,0.55551598,0.58893567,0.48183638,0.73006668,0.48988938,0.36183661,0.49227526,0.88361680,0.62538744,0.38237185,0.40668747,0.48054650,2.07922944
p_2,0.47225566,0.51373925,0.25711592,0.50528956,0.51828372,0.43760665,0.25097385,0.58831476,0.55820436,0.41481531,0.54936285,0.39870332,0.32499645,0.34720015,0.58820021,0.32420912,0.98645737,0.50461713,0.51765405,0.21400222,0.50796245,0.42417720,0.50336518,0.26340189,0.65709326,0.61100954,0.30134462,0.30425615,0.33400992,1.17709276
p_3,0.48285906,0.58952191,0.31024149,0.64157146,0.55649145,0.57966239,0.29600801,0.56462512,0.46431747,0.27749299,0.46342599,0.38671630,0.30533731,0.35125037,0.42908075,0.35930237,1.05444038,0.45294480,0.49869383,0.54994589,0.45425283,0.55444634,0.44980719,0.29406849,0.65327950,0.45772424,0.28612226,0.33547991,0.30107248,0.99017397
p_4,0.47784560,0.57883695,1.10772997,0.43344928,0.59510856,0.49938790,0.42015029,0.73231882,0.63151269,0.34814322,0.47368613,0.46737562,0.42554231,0.32616560,0.41141412,0.36966839,1.97674359,0.41297447,0.48577498,0.54808296,0.36525415,0.41044601,0.32607175,0.38349804,0.86866580,0.61640100,0.34342893,0.36824333,0.31689840,1.29818071
p_5,0.61915491,0.76524212,0.85269923,0.52751501,0.80237350,0.51133654,0.66839708,1.19230792,0.94945321,0.48577461,0.47094903,0.61498775,0.36193954,0.47227785,0.58715937,0.32809084,2.54246733,0.63989117,0.72637705,0.61392055,0.55882092,0.55207621,0.41889882,0.50698860,1.03472740,0.98380315,0.37209575,0.33128226,0.40346313,2.39886588
p_6,0.59846930,0.60702888,0.36752715,0.56629638,0.60004595,0.96120136,0.62600764,1.31597855,1.55987926,0.36568378,0.45509105,0.73373419,0.41951705,0.44444421,0.41339838,0.57071576,2.68970801,0.60074376,0.56254989,0.47902641,0.53858392,0.41180175,0.44953530,0.43243027,0.99572956,0.76671200,0.33333793,0.49852044,0.35868856,1.26135856
p_7,0.61422115,0.90923691,0.38900235,0.51880658,0.72445676,0.44855304,0.21485504,0.51426879,0.50225273,0.37950838,0.50756055,0.46931319,0.30300381,0.31731016,0.54578767,0.32341397,0.82771495,0.56265137,0.78065867,0.98652184,0.43681281,0.62322001,0.36648259,0.22602142,0.44757783,0.47898629,0.35321301,0.30836720,0.35841849,0.77599072
p_8,0.45530745,0.43802265,0.28237518,0.52993220,0.48518736,0.35948347,0.23599949,0.52445599,0.62965292,0.33611440,0.89026736,0.49412583,0.48797010,0.39059425,0.48883697,0.31732427,1.30100990,0.45007160,0.41194675,0.25065860,0.47293515,0.44979875,0.29820682,0.26122353,0.60014732,0.69101983,0.32549046,0.45514156,0.26872973,1.27557750
